AQI
22.39
36.22
39.62
30.98
29.82
22.28
35.81
29.3
28.53
29.7
41.48
41.58
27.46
33.58
24.31
36.25
20.93
32.67
33.98
36.08
34.04
33.75
21.6
32.3
29.76
28.5
33.39
33.22
30.17
26.55
34.67
26.5
25.6
28.39
39.38
31.2
41.84
36.6
31.81
36.61
35.5
43.39
21.53
25.33
21.18
32.88
35.54
35.63
40.65
38.69
43.51
22.33
34.51
43.6
45.92
27.71
32.33
35.36
29.19
32.79
30.3
29.5
32.74
20.77
30.68
38.69
30.66
36.02
33.96
33.48
37.33
32.68
24.33
23.98
35.15
23.54
36.2
28.88
24.37
42.25
45.25
35.0
36.59
35.48
32.72
30.47
37.36
42.02
21.39
34.04
28.2
27.27
35.65
44.68
30.23
43.39
36.85
40.23
23.99
23.12
48.51
36.28
24.39
28.39
18.16
35.63
29.85
30.51
36.81
37.86
28.72
32.44
40.74
32.35
38.23
28.61
14.61
30.47
24.12
24.99
33.98
42.13
31.89
34.37
30.41
38.35
37.56
42.35
33.46
27.92
40.22
35.39
31.5
34.23
37.06
24.84
25.77
26.47
44.91
35.07
32.8
29.08
41.5
35.13
38.45
31.07
36.03
30.74
37.11
32.26
28.46
20.28
30.2
34.16
37.86
43.49
35.98
25.66
37.57
41.65
24.72
32.46
18.14
33.02
29.02
45.5
37.39
31.63
31.6
41.2
39.81
29.88
37.29
34.48
33.48
36.45
24.99
32.08
37.36
29.2
32.62
29.23
29.7
25.55
33.51
37.77
29.72
17.93
28.05
38.9
31.98
40.3
35.33
30.04
26.81
31.6
30.84
33.93
28.84
32.12
29.85
25.47
38.08
28.5
21.92
43.77
31.52
33.34
40.62
31.75
31.86
41.41
40.47
42.11
32.4
37.0
34.69
27.06
28.51
18.82
33.07
28.23
39.6
35.82
40.6
27.52
36.97
25.94
32.98
56.39
22.56
28.29
36.54
23.99
29.07
35.0
39.71
42.67
34.26
32.65
42.11
27.17
20.96
24.01
40.09
25.64
45.56
29.01
42.69
30.99
35.95
30.77
42.64
32.26
33.12
32.91
38.06
31.98
37.94
37.29
39.47
36.99
30.67
31.01
31.79
36.06
38.13
29.25
30.83
33.34
34.86
30.56
27.76
34.4
24.5
35.37
31.09
32.98
24.0
37.91
28.06
26.81
26.97
38.8
28.05
38.04
30.47
32.21
36.81
31.67
43.87
31.15
35.13
36.43
36.1
33.76
35.61
26.69
25.72
36.2
41.38
36.38
32.31
40.27
30.13
29.65
36.18
31.74
43.9
34.86
39.8
38.7
30.66
31.72
33.57
24.67
32.7
27.69
27.1
30.89
41.26
34.73
31.35
39.32
28.26
27.75
33.66
36.53
39.8
32.08
33.82
32.78
26.96
37.67
29.11
25.23
37.7
38.1
29.53
43.98
43.52
27.02
22.03
37.03
34.46
27.25
228.85
307.95
105.18
212.83
319.43
316.31
228.79
307.75
210.29
184.03
271.0
265.38
260.42
324.32
261.6
227.4
263.82
207.03
301.78
213.98
331.52
254.72
308.8
281.71
247.79
257.41
265.94
271.31
185.72
298.02
137.27
244.25
209.96
307.28
291.04
245.28
210.6
276.94
272.84
303.49
285.22
202.29
290.37
302.84
319.24
255.26
313.11
302.46
205.75
196.6
263.38
304.33
258.82
275.42
241.32
211.93
310.06
216.82
180.03
315.02
233.33
303.81
249.56
330.74
135.42
262.77
297.93
171.03
245.16
201.78
324.93
320.7
218.21
310.81
215.54
310.28
211.17
273.23
269.74
248.22
238.11
209.23
233.91
304.64
156.51
269.53
305.54
319.36
275.89
290.13
310.68
301.57
165.17
163.13
262.13
77.31
269.97
210.05
307.81
294.34
303.22
307.9
296.26
304.41
292.08
319.76
277.63
98.81
145.66
294.21
246.71
197.88
158.45
181.22
312.8
312.38
291.89
247.67
312.84
259.05
307.92
308.54
255.5
253.17
215.34
127.67
221.15
310.74
262.54
313.87
244.34
281.13
180.14
207.76
178.75
202.0
245.31
328.87
311.33
234.54
192.2
299.55
271.47
302.56
250.53
216.47
185.22
180.0
152.63
196.75
282.92
229.32
255.23
266.32
277.74
305.79
217.51
304.03
124.22
322.37
256.96
158.68
315.19
222.02
199.76
293.46
277.75
205.45
313.13
274.54
223.21
308.35
305.18
311.75
301.82
141.72
234.44
303.26
301.2
176.4
209.74
259.21
311.26
245.63
196.74
274.84
280.42
209.08
162.12
288.08
271.67
245.41
313.52
306.29
280.82
244.16
295.94
205.68
239.92
317.58
228.15
279.61
247.72
232.09
191.24
178.19
196.22
180.13
249.4
217.59
311.32
123.81
183.66
313.94
298.96
314.64
255.51
298.98
222.81
258.66
219.51
203.9
226.27
309.35
282.95
273.84
307.42
278.84
186.15
288.12
317.75
234.38
310.26
302.47
307.73
299.0
303.45
303.36
308.11
195.96
239.9
240.13
254.39
302.42
220.93
247.58
193.67
258.37
304.18
320.52
264.04
267.58
307.31
250.97
303.18
290.38
137.53
285.86
290.55
323.19
297.48
194.15
191.14
184.46
247.0
106.71
264.62
230.05
271.1
192.15
287.55
189.0
278.34
249.04
220.63
255.86
342.32
274.66
220.13
138.59
263.93
212.43
204.27
217.68
248.53
315.81
224.69
302.74
139.89
268.94
283.68
290.86
273.96
201.99
312.07
223.66
309.36
181.17
307.55
288.22
305.26
198.34
247.19
273.3
326.81
269.2
254.31
311.76
235.36
248.65
255.27
240.24
205.71
309.68
215.34
301.32
263.34
311.54
172.15
310.45
98.4
303.01
322.57
302.75
196.18
303.78
262.59
307.1
253.53
208.31
313.11
298.26
220.14
176.9
253.39
235.53
264.0
267.63
281.7
301.05
193.97
306.4
269.81
265.8
304.12
302.73
256.44
97.62
261.99
184.85
252.33
322.73
212.7
311.81
272.0
233.92
306.51
335.15
290.37
259.89
295.18
175.74
165.74
231.13
148.22
305.75
303.5
318.91
311.64
294.82
320.44
272.45
312.55
331.47
325.48
303.97
311.19
320.77
256.51
216.67
319.67
269.56
310.92
308.28
351.13
253.05
342.7
333.03
309.95
329.17
336.1
341.57
327.64
341.8
332.02
333.02
311.78
101.39
352.65
346.37
295.54
349.91
341.82
318.41
339.17
341.55
321.74
331.97
280.01
315.32
302.12
335.18
308.1
337.64
271.97
209.47
311.62
245.76
310.0
303.05
339.04
298.75
263.9
310.86
333.53
276.17
313.3
302.16
322.1
314.89
286.24
272.41
356.4
306.63
328.19
270.06
318.38
322.37
333.85
299.78
347.36
330.53
255.4
353.0
322.63
338.27
345.47
318.98
331.8
323.31
286.41
330.26
319.85
322.35
361.88
328.5
308.22
308.0
381.93
322.17
349.75
225.19
335.07
311.65
250.98
324.16
288.75
204.5
210.21
334.39
338.79
314.2
288.6
314.81
296.03
308.51
331.49
309.74
304.39
315.64
304.77
313.42
312.22
307.42
301.39
320.02
341.13
319.79
324.74
282.28
331.67
336.26
321.97
335.11
210.69
326.27
307.48
308.73
265.0
307.87
238.2
329.97
271.77
306.18
332.32
312.36
337.5
313.09
346.74
302.15
309.87
340.11
295.9
329.31
309.88
273.08
318.35
257.45
315.79
351.35
335.07
348.71
309.3
293.21
246.87
362.88
318.23
320.01
312.87
324.15
320.68
309.27
321.4
306.43
307.66
361.79
353.57
312.26
354.15
294.2
266.07
316.15
308.37
349.25
215.29
345.5
315.95
283.92
330.77
308.13
342.77
328.3
237.25
333.46
277.38
326.07
335.79
350.58
312.18
251.08
266.11
345.97
352.99
331.49
316.69
223.4
277.37
305.66
323.79
322.85
308.2
345.35
320.97
321.15
357.91
326.71
333.68
361.89
229.2
339.65
330.87
201.79
342.73
325.75
311.88
317.57
323.42
272.38
262.62
301.83
212.66
219.13
298.85
313.0
312.64
281.41
330.11
304.8
275.71
250.28
319.57
308.32
329.41
324.71
349.3
186.77
346.84
360.66
320.05
313.64
339.85
268.32
236.4
320.55
271.2
365.89
328.34
328.78
366.52
345.7
329.73
303.8
313.46
275.52
344.25
320.97
268.12
325.63
290.18
320.23
351.1
345.91
312.25
280.37
334.32
321.59
248.62
328.97
224.36
305.08
310.04
319.46
333.39
291.94
336.11
307.38
317.78
305.08
314.26
321.95
305.92
262.9
309.49
326.58
310.22
302.7
303.14
263.8
321.03
360.18
202.96
293.12
328.92
221.5
341.09
286.82
317.9
334.22
234.01
319.46
326.33
330.15
346.67
285.88
324.82
317.67
342.05
355.83
347.52
304.25
320.98
333.28
281.93
302.69
356.4
309.39
316.44
325.85
320.98
296.01
344.83
320.65
322.78
303.5
324.79
283.77
318.34
314.38
262.46
315.41
319.96
320.43
218.55
280.39
267.12
333.31
349.05
202.27
314.43
331.18
352.03
345.89
344.39
316.03
233.01
357.03
199.79
329.24
206.68
322.32
346.3
343.21
357.62
290.5
240.18
310.76
318.32
339.26
318.97
334.57
303.83
218.36
43.7
76.06
66.42
86.31
105.52
95.53
57.29
67.91
59.31
71.07
74.32
70.18
57.92
48.26
118.2
75.91
71.54
89.57
64.28
75.67
75.43
57.67
92.09
98.61
87.61
68.97
107.3
77.27
85.63
70.94
75.76
90.83
88.61
64.27
102.23
74.86
84.77
76.4
81.1
80.25
62.63
70.35
62.71
92.45
74.91
87.11
72.67
87.42
70.13
68.55
68.5
76.06
61.48
91.66
83.59
59.59
73.16
75.11
95.34
90.6
70.94
77.83
82.78
102.16
84.74
94.67
80.83
66.74
85.44
109.35
74.6
89.32
63.38
69.11
72.41
90.25
60.78
118.99
84.48
90.85
73.33
69.63
78.99
64.05
77.68
52.37
73.28
99.41
65.66
110.15
84.62
96.8
62.88
70.56
87.42
90.01
57.57
75.83
90.15
65.48
61.22
51.5
80.52
78.53
88.36
82.25
107.92
67.46
123.56
79.3
64.38
70.67
57.96
85.05
73.58
81.97
82.7
73.05
82.83
94.52
57.55
97.23
77.33
74.96
82.47
110.06
75.79
77.75
98.51
69.91
73.97
76.52
61.97
72.04
81.78
89.86
58.8
86.97
69.66
66.52
83.28
61.3
80.54
68.79
102.33
93.06
80.35
70.37
83.31
88.39
82.42
88.44
67.3
61.1
75.07
72.92
74.85
94.0
72.14
42.9
82.1
89.56
63.54
83.42
55.0
70.53
74.85
97.28
67.77
93.37
81.1
93.04
94.81
90.21
115.7
58.23
87.99
88.42
77.98
76.34
111.97
89.75
101.35
91.19
105.0
96.42
110.53
78.3
58.48
65.08
101.17
66.93
111.24
91.97
65.51
97.34
75.58
53.51
78.17
85.3
85.9
102.47
86.53
65.37
79.32
94.32
99.6
68.67
28.24
99.38
69.27
87.53
77.74
108.21
63.33
82.94
68.85
67.21
93.99
73.27
67.69
64.52
71.48
60.29
87.88
91.32
86.27
79.21
74.59
49.94
58.45
72.35
97.03
80.19
57.06
69.74
56.54
78.45
76.99
54.56
129.07
55.81
62.42
89.76
81.89
57.81
95.6
49.97
54.6
92.99
140.26
102.5
77.86
80.16
93.12
78.39
64.8
45.17
73.36
89.61
66.23
62.94
86.3
76.3
92.91
85.91
87.31
66.13
70.02
85.03
96.53
87.16
85.76
82.04
101.99
83.17
77.81
64.36
71.65
66.12
69.98
64.66
57.39
93.25
89.19
38.99
71.28
99.45
95.9
69.96
78.05
71.58
85.34
39.53
91.62
86.41
88.69
70.83
69.59
74.76
63.94
57.19
88.65
87.82
82.51
70.47
46.76
61.37
60.51
85.48
81.44
77.42
31.35
101.61
79.73
110.55
82.72
95.34
66.85
81.02
70.71
82.64
57.11
72.82
74.89
42.28
87.28
83.36
72.36
86.37
95.17
84.96
76.85
85.2
83.93
83.08
84.11
76.23
77.9
60.02
67.54
60.22
110.39
94.61
62.38
92.72
66.36
57.66
70.87
65.1
77.34
110.2
113.98
85.39
49.62
89.27
72.26
80.61
83.78
78.79
89.94
96.38
68.29
69.26
82.66
78.31
201.35
97.85
77.05
153.27
145.99
147.04
135.33
98.24
90.8
78.96
130.97
85.24
144.35
198.84
137.46
175.67
109.83
93.7
109.92
90.06
89.04
152.07
172.11
140.11
112.29
106.86
160.52
163.43
166.49
79.53
122.38
125.82
121.93
88.52
126.66
135.61
87.4
94.68
172.04
137.78
102.48
185.56
112.39
96.26
143.63
159.39
92.25
118.05
134.42
133.54
211.82
113.04
166.62
96.56
132.16
152.2
91.65
169.84
115.03
128.28
116.98
146.31
149.55
124.02
176.83
87.63
116.25
148.93
112.48
146.16
104.32
152.08
131.47
148.88
149.58
172.46
146.76
243.57
173.55
127.56
134.91
163.5
196.72
141.62
117.89
83.17
154.36
150.71
133.95
107.71
92.74
84.35
185.54
127.41
101.77
146.74
98.27
99.28
140.19
137.79
80.12
136.77
134.52
197.61
155.04
137.95
148.04
144.14
142.58
110.96
149.96
95.51
89.93
119.22
138.93
86.25
82.64
119.42
220.07
110.84
129.79
105.9
169.71
132.73
178.71
129.49
197.79
109.72
116.69
198.55
87.38
168.77
154.57
125.81
141.45
67.32
160.54
174.28
164.97
105.52
142.42
111.78
110.76
130.8
161.7
153.5
112.82
148.93
164.84
130.92
161.37
167.27
98.3
141.6
212.69
136.4
115.71
83.64
109.16
121.69
144.6
144.66
166.38
64.33
97.91
48.18
167.51
161.55
138.52
168.46
175.52
109.77
151.64
70.3
93.9
155.72
148.41
147.6
104.32
205.89
94.76
84.14
109.43
186.22
195.06
180.67
143.74
209.36
143.35
115.43
167.71
97.67
93.87
144.57
151.56
150.86
149.12
191.22
114.45
113.62
142.99
149.51
183.21
152.04
110.3
165.15
113.27
139.95
86.19
119.08
121.7
121.85
149.43
241.48
177.2
191.13
94.48
136.75
147.35
109.61
141.33
136.6
91.7
165.4
113.62
97.26
154.34
188.54
95.99
92.8
135.09
137.6
146.74
152.04
146.54
87.3
132.05
138.87
181.0
114.5
155.62
98.13
92.87
122.93
107.03
153.46
155.18
149.06
182.28
131.99
138.87
81.41
186.75
91.51
195.63
139.65
155.52
99.42
134.1
179.29
130.09
126.75
116.51
135.42
130.76
125.1
104.81
107.38
145.72
131.21
114.52
87.12
189.85
79.39
105.15
203.4
181.75
152.25
148.21
136.16
190.57
83.62
121.39
185.45
151.52
161.48
113.75
92.86
101.97
138.81
122.28
210.16
159.73
97.81
164.02
113.81
146.25
137.44
127.5
165.6
98.87
139.84
95.82
141.8
67.37
151.41
151.17
89.91
198.36
148.23
143.7
68.56
110.81
114.96
74.57
189.3
93.47
178.7
120.23
145.91
102.97
117.62
106.77
134.73
68.88
108.93
120.13
97.26
165.97
114.5
108.22
195.89
102.77
136.27
133.54
144.37
105.29
144.49
125.2
122.66
99.83
83.89
185.76
170.03
145.72
196.95
127.44
177.24
110.29
133.52
117.52
111.28
110.87
156.24
166.06
199.2
142.47
146.89
180.73
155.55
114.19
180.36
142.22
164.7
147.96
105.87
329.19
328.58
327.0
349.3
313.98
368.16
332.91
343.54
342.84
284.92
346.72
343.92
334.17
328.74
318.09
308.82
328.31
372.95
365.62
309.99
317.57
376.73
358.3
219.1
291.05
380.51
334.09
351.05
306.83
319.11
376.25
304.97
301.23
318.67
322.22
258.33
246.0
331.92
233.72
303.96
316.99
319.4
327.19
344.69
346.86
284.44
358.37
345.64
316.95
320.85
329.82
307.04
323.1
325.04
286.5
340.76
338.96
331.8
345.48
311.64
354.29
313.6
305.01
301.85
252.2
312.05
326.95
305.16
306.0
314.99
314.54
320.08
350.75
356.59
352.13
337.01
348.57
328.74
368.74
338.64
355.93
343.12
325.37
321.71
317.61
322.48
339.1
289.6
333.77
302.3
308.06
328.06
337.01
354.66
239.34
271.47
349.18
344.98
366.17
242.44
285.42
340.37
329.71
321.28
322.58
310.12
340.61
339.21
336.97
308.89
325.5
302.89
361.86
317.07
321.28
353.51
304.92
322.38
318.3
324.56
331.9
324.81
315.5
306.79
363.55
310.47
288.51
301.12
301.87
338.24
325.03
337.18
347.23
334.47
330.75
302.84
321.76
323.71
329.11
323.81
329.59
177.05
263.71
346.76
314.24
325.37
305.3
321.8
324.31
289.77
272.02
267.55
340.76
361.88
354.19
289.35
311.88
320.79
360.64
348.01
325.53
307.2
352.07
325.91
365.0
329.28
345.33
329.5
263.11
347.43
340.35
338.26
318.56
347.26
332.01
349.74
374.22
339.03
343.56
356.92
284.39
379.83
279.27
346.88
336.16
310.87
335.9
322.56
314.54
324.36
285.82
288.92
354.58
377.56
259.71
289.0
339.39
310.69
347.49
321.02
107.86
350.32
301.51
322.52
322.52
331.12
305.37
321.17
345.24
309.59
283.79
323.48
327.6
309.23
324.18
278.2
345.07
317.74
288.89
321.06
309.36
320.66
320.52
252.96
357.16
353.85
349.29
236.25
351.81
341.72
312.82
326.63
369.88
327.89
310.47
344.62
318.67
318.09
342.13
325.92
374.04
323.5
333.47
339.54
354.27
358.32
323.61
309.84
329.9
340.71
310.6
304.37
325.96
350.92
327.16
310.43
339.51
335.65
329.78
308.97
332.88
362.08
338.56
334.03
240.91
312.02
335.18
345.71
226.36
317.17
371.2
330.67
318.96
253.03
334.48
342.64
317.28
333.97
334.65
150.27
249.15
360.56
313.93
328.12
353.01
351.06
303.11
312.52
333.57
322.3
361.16
313.19
339.9
316.74
344.67
317.27
337.63
316.63
341.09
316.55
312.98
308.25
320.89
301.78
329.0
350.82
346.81
302.94
323.53
211.69
267.96
323.66
368.6
336.96
321.88
347.12
288.3
323.53
303.48
323.81
334.42
346.2
333.95
340.17
352.91
333.05
362.93
360.99
162.66
348.5
341.46
354.0
305.64
304.36
355.03
304.8
343.5
349.15
331.56
227.04
256.42
240.12
310.51
231.06
340.64
340.98
305.62
349.54
334.92
87.46
345.83
322.97
318.86
344.02
324.31
329.53
280.58
319.25
276.75
343.51
231.71
333.76
330.15
322.65
344.69
312.6
94.37
90.53
98.99
208.94
81.13
132.18
172.53
88.47
90.81
95.44
98.35
131.84
103.52
80.33
105.08
148.25
135.42
103.83
132.95
89.5
104.82
40.17
141.82
57.8
91.95
88.55
82.86
158.6
65.56
92.98
82.41
98.88
119.32
151.48
85.52
106.44
144.09
136.59
105.61
76.07
101.48
97.54
124.57
93.0
92.54
93.84
125.25
94.08
90.79
73.93
82.25
117.84
89.81
64.32
58.39
121.75
115.67
96.69
97.35
116.2
118.0
143.0
113.88
93.14
74.28
93.41
140.79
98.01
93.98
156.12
89.18
95.71
74.65
93.14
118.35
108.25
81.23
133.55
87.55
125.49
119.29
83.58
119.28
113.85
125.63
69.47
148.83
124.54
127.25
85.07
131.04
116.82
92.27
87.46
91.23
126.52
160.59
136.62
68.69
101.95
98.14
73.1
88.38
86.16
117.11
120.98
89.26
91.08
107.77
84.83
72.83
138.2
65.62
71.4
85.66
108.69
72.55
171.92
90.04
98.36
139.8
91.07
118.85
149.02
64.33
119.23
55.04
77.99
96.51
104.12
101.68
109.92
51.5
86.75
70.83
107.83
115.95
112.24
95.16
75.88
124.58
84.95
96.44
79.04
111.38
99.73
90.46
158.24
139.47
101.2
128.5
119.84
72.24
106.93
84.14
113.7
129.18
96.85
85.48
77.64
118.22
90.57
91.81
76.33
132.94
89.98
118.51
86.81
114.41
93.26
102.66
146.1
117.76
105.7
84.41
95.99
121.61
85.96
98.24
65.35
120.85
77.48
85.35
86.8
79.64
112.37
99.11
85.54
90.15
113.47
85.54
109.27
80.39
116.92
98.45
146.79
95.32
132.05
96.89
116.1
68.68
128.11
118.72
121.96
91.98
81.94
112.68
101.05
85.79
98.74
136.3
67.97
102.93
113.05
97.82
72.57
160.01
95.5
86.93
90.73
74.12
105.43
107.17
113.47
109.33
73.33
91.03
86.09
96.03
94.48
99.99
86.42
135.67
106.0
98.15
103.77
97.26
149.71
55.06
141.92
118.75
136.8
81.47
125.88
91.1
110.5
108.18
99.48
90.77
123.95
131.33
91.66
181.94
71.86
132.0
105.18
104.9
111.92
92.38
87.42
127.84
81.25
143.64
78.23
97.25
107.64
114.37
108.13
87.49
148.99
135.66
89.5
106.79
71.18
108.7
120.77
88.74
96.83
105.24
105.29
92.2
116.33
102.37
149.27
141.49
85.42
78.39
90.83
81.52
68.7
169.19
131.92
82.61
102.42
93.5
164.42
136.52
57.45
127.03
128.85
52.52
102.42
101.5
120.83
107.24
74.45
164.86
88.74
105.32
135.01
115.9
125.9
77.47
91.33
166.71
54.24
95.52
137.03
163.73
119.97
94.31
75.66
92.86
87.81
52.95
124.44
103.29
137.61
93.93
145.96
109.43
107.25
142.46
74.01
98.37
120.03
87.55
110.83
84.11
74.89
149.75
80.29
95.52
95.1
158.31
96.72
95.99
134.79
95.16
96.8
98.65
122.42
111.26
138.16
154.71
88.18
82.1
99.58
108.28
112.16
126.59
107.23
108.21
128.29
114.54
86.64
84.71
126.15
98.72
87.54
112.92
67.73
109.26
85.58
98.36
74.16
102.77
99.84
92.24
143.51
67.59
106.62
81.77
83.41
60.67
64.81
86.89
82.8
72.73
75.59
109.63
82.37
80.33
74.32
86.91
125.95
62.55
74.18
73.32
59.4
97.75
92.27
73.61
89.94
116.06
92.07
97.82
49.15
90.7
88.56
97.98
90.15
89.01
79.52
99.25
107.43
86.92
99.96
125.05
88.55
126.26
62.18
105.79
99.26
115.46
96.37
93.21
71.02
114.86
56.68
87.07
96.35
84.22
107.18
70.63
59.81
77.78
78.21
85.45
153.32
78.75
81.95
58.4
86.36
81.62
94.36
93.02
70.15
72.99
72.75
82.58
98.6
95.66
65.51
87.9
60.56
102.36
74.0
111.6
108.01
80.58
75.92
71.1
73.9
28.52
94.72
78.76
109.3
55.39
106.15
129.71
78.81
97.62
84.68
87.0
95.74
75.04
94.03
72.88
92.65
83.95
94.31
61.64
82.73
99.72
155.98
90.74
77.91
93.68
79.94
82.29
92.02
81.13
97.14
66.17
94.86
92.89
116.2
142.51
113.69
168.81
59.65
88.34
98.24
76.44
79.24
59.86
97.09
53.39
95.56
67.98
91.38
79.02
86.76
74.08
83.49
84.06
69.87
137.02
86.96
81.03
87.89
53.34
63.57
71.39
101.73
96.83
75.28
110.93
75.36
125.72
74.94
70.67
88.87
88.71
119.21
90.55
83.71
98.87
77.61
163.07
107.46
110.79
98.8
90.11
92.83
109.64
92.29
93.72
95.2
92.48
139.41
81.52
119.8
115.86
71.9
159.69
68.74
81.8
83.75
87.92
120.86
125.4
129.71
41.33
136.33
82.03
67.73
107.11
93.09
59.44
89.43
81.06
86.76
91.27
79.21
83.87
107.13
61.41
67.47
82.93
64.73
61.61
48.62
44.93
80.14
66.09
87.64
84.49
78.89
107.68
71.66
83.07
193.82
60.52
125.81
84.12
98.13
89.78
81.2
85.2
74.89
90.94
113.21
86.04
118.66
78.14
104.11
89.93
113.62
76.92
114.17
99.5
98.29
79.4
74.11
85.67
116.67
135.87
75.75
81.43
92.74
76.96
141.89
74.25
106.48
87.09
74.15
87.34
58.9
120.88
65.33
75.17
90.14
64.48
88.7
92.08
98.6
116.25
97.01
75.34
82.04
60.94
76.38
89.58
85.49
106.41
92.96
92.32
63.33
96.0
83.49
62.81
89.14
102.1
97.72
108.81
113.25
82.75
70.93
97.46
56.48
98.4
83.0
134.9
93.84
79.28
68.38
117.22
122.36
52.54
54.25
95.07
77.49
71.7
85.69
72.26
109.08
103.31
69.7
59.21
61.4
110.5
81.09
97.85
72.23
99.88
81.22
85.07
56.03
112.68
131.11
98.29
53.39
72.52
93.69
46.58
86.03
106.87
75.72
107.14
92.91
131.78
120.62
38.55
70.9
148.18
74.99
94.91
131.81
90.04
86.89
91.83
88.95
106.77
68.15
76.66
73.94
118.69
105.61
90.45
106.54
93.27
87.78
82.6
80.05
93.69
87.83
127.92
67.3
80.51
79.24
212.55
127.35
218.16
162.82
103.97
242.39
156.19
190.09
110.86
185.54
179.93
221.47
133.9
116.17
118.19
149.41
252.24
108.81
198.6
135.55
72.3
107.35
84.27
161.86
187.71
160.73
175.75
173.97
194.09
116.03
234.37
105.28
174.49
156.78
166.86
115.2
188.85
115.64
112.69
152.51
164.68
106.43
199.38
105.46
104.81
209.19
221.92
161.62
109.28
230.2
140.18
98.57
96.86
193.33
153.86
202.29
105.12
114.7
205.36
110.15
175.02
304.69
174.25
160.06
197.52
133.6
231.51
88.66
229.93
132.25
137.74
128.44
241.78
196.06
230.96
108.73
164.22
176.32
115.98
229.19
140.78
199.0
175.88
119.27
101.53
111.18
231.85
212.07
145.11
93.67
191.71
148.61
239.95
166.24
117.09
205.42
187.65
118.18
175.46
232.13
110.96
130.89
104.42
148.34
134.02
244.83
301.92
136.21
198.48
118.08
234.38
127.81
199.21
241.13
108.27
227.41
280.2
109.19
301.68
164.76
187.72
131.99
220.05
168.46
202.85
157.98
148.33
109.37
130.39
125.81
153.39
302.55
131.77
137.65
131.32
103.41
168.87
132.38
193.26
178.01
258.28
111.17
185.32
158.56
176.18
198.27
144.33
165.6
115.9
132.05
154.79
141.32
154.21
191.21
117.72
102.29
161.46
210.29
149.31
163.14
184.46
143.34
131.44
111.31
114.56
120.8
137.61
209.19
191.1
205.52
208.58
93.39
84.09
287.45
151.28
215.8
218.4
127.98
117.55
261.22
143.67
111.5
117.43
166.08
272.04
174.87
224.49
190.64
119.85
147.47
222.54
167.38
116.49
180.7
151.74
183.28
112.4
251.6
158.6
136.33
124.56
168.77
150.42
224.63
